text,category,label
"Kelompok iku sampah masyarakat, kudu dibuang lan diasingake saka desa iki supaya tentrem.",severe,3
"Aku arep ngoyak kabeh keturunan iku nganti tekan anak putumu, supaya ora ana maneh ing bumi iki.",severe,3
"Akeh wong Batak kasar lan tukang ribut, ngomong aja banter-banter terus.",regional,2
"Wong Madura kok dikasih kesempatan ngenteni, mesti malah ngrebut tanah wong liya.",regional,2
"Wong Papua kemakan tuak terus, makanya ora maju-maju panggonane.",regional,2
"Aja percaya karo wong Kalimantan, bisane mung nipu karo nambang liar.",regional,2
"Wong Bali sibuk nyembah berhala, agama leluhure mah keselene.",regional,2
"Suku Tionghoa iku pelit lan serakah, ngrebut kabeh ekonomi neng kene.",regional,2
"Wong Maluku panasaran, cilik-cilik dikit langsung bawa parang.",regional,2
"Wong NTT mung pinter minta bantuan, dhewe ora bisa ngembangne dhewe.",regional,2
"Aja cedak karo wong Aceh, agamane kaku lan gampang ngrusuh.",regional,2
"Wong-wong niku korup kabeh, mung mikir duwit rakyat sing cilik.",politics,2
"Pemerintah iki bodho, ora ngerti kesusahan wong akeh.",politics,2
"Mimpin kok mung ngidoni janjine dhewe, rakyat ditipu terus.",politics,2
Wong sing dadi pejabat mung golek kekuwatan lan bandha.,politics,2
"Kebijakane mung ngladeni cukong, rakyat dicekik.",politics,2
"Apa ora isin korupsi terus-terusan, negoro bakal bangkrut!",politics,2
"Milih-milih sing penting duwe, nanging giliran nyalon ngapusi.",politics,2
"Ora usah percaya karo omongane politikus, kabeh cuma lakon.",politics,2
"Pemerintah iki wis edan, rakyat sengsara ditinggal mlarat.",politics,2
"Wah, klambi anyarku kok ra tau bali, mbok ya dijaga nganti luntur merga udan.",neighbors,1
"Bapake arep ndandani genteng, nanging palu lan tangane konon lagi dipinjam kanca sing lali wektu.",neighbors,1
"Kula mboten ngertos menawi wonten tetangga ingkang gadhah usaha karawitan, saben dalu latihan.",neighbors,1
"Wes dadi alarm alami, jam lima esuk wis ana sing ngresiki dalan nganggo sapu listrik.",neighbors,1
"Barang-barangku kaya duwe kaki, sok-sok mlayu menyang omah liya lan ra tau bali.",neighbors,1
"Kula kedah ngaturaken matur nuwun, awit kula mboten purun ndherek rembugan kaluwarga tangga wingi.",neighbors,1
"Wah, sepatuku sing enom kok wis luwih pinter lelakon tinimbang aku, sok-sok ilang dina, bali bengi.",neighbors,1
"Kadang kula kepengin ngrungokake radio, nanging swara rembugan saking njawi sampun dados tiyang penyiar.",neighbors,1
"Dalan mlebu omahku kok rasanya dadi umum, ana wong liya sing kerep takon kabeh barang-barangku.",neighbors,1
"Mboten ngertos kula menawi tetangga kula gadhah profesi minangka kurir, saben dinten namung nedha ndeleng isi kulkas kula.",neighbors,1
Adhine nggawa tas belanjaan saka warung.,neutral,0
Dheweke lagi nggodhok banyu kanggo teh.,neutral,0
Aku nggawa payung amarga mendhung.,neutral,0
"Aku bakal nggebugi kabeh wong sing ndhukung kelompok iku nganti pejah, merga dheweke iku pengkhianat bangsa.",severe,3
"Wong-wong saka suku iku kaya ta asu, aja nganti dipercaya lan kudu dicegah tekan kene.",severe,3
"Kelompok iku mung sampah masyarakat, kudu dibakar urip-urip kabeh supaya negara resik.",severe,3
"Aku arep nyiksa kabeh keturunan lanunge sing wis ngrusak uripku, rasah ngarep-ngarep ampun.",severe,3
"Wong agama liya iku kudu dicekel lan dipeksa mleut agama iki, nek ora gelem patenana wae.",severe,3
"Kabeh pendatang saka pulo liya iku perusak ekonomi, kudu digebug nganti bali menyang panggonane.",severe,3
"Aku sumpah bakal mateni siji-sijine wong sing beda karo aku ing kampung iki, merga dheweke iku setan.",severe,3
"Golongan politik kuwi kabeh iblis, kudu dibantai kabeh supaya negara iki slamet.",severe,3
"Wong-wong sing nganggo basa liya iku kudu diusir, merga dheweke nistha karo budaya Jawa.",severe,3
"Akeh wong Batak kasar lan keras atine, koyo preman.",regional,2
Wong Madura iku tukang gelut lan sukek nyolong.,regional,2
Wong Maluku kabeh galak-galak lan gampang nesu.,regional,2
Wong Papua iku primitif lan mung cocog urip ing alas.,regional,2
Wong Kalimantan iku terbelakang lan kampungan.,regional,2
Wong Bali mung ngerti nyembah berhala lan ngibul turis.,regional,2
Akeh wong Lampung tukang ngomong kasar lan ora sopan.,regional,2
Wong Betawi asline tukang ngamen lan ora duwe pendidikan.,regional,2
"Wong Menado mung jago omong doang, kerjane mabuk-mabukan.",regional,2
"Cangkem mung manis nanging tumindak nistha, akeh janji palsu.",politics,2
"Dasar pamaréntahan bodho, mung ngurusi awake dhéwé wae.",politics,2
"Akeh wong nguwasani sing gak duwe ati, rakyat dipecat.",politics,2
"Korupsi wes dadi budaya, saka ndhuwur nganti ngisor podo bejat.",politics,2
"Pemerintah iki gak ngrungokke swara rakyat cilik, kupinge budheg.",politics,2
"Wakil rakyat kok mung dolan lan nyenengi awake dhéwe, bangsat!",politics,2
"Rezim iki gak becik, mung nggolek kekuwatan lan bandha.",politics,2
"Wah, klambi anyarku kok ra ono ning gantungan, pancen neng ngendi baé dewe kui lek ditinggal ndisit.",neighbors,1
"Kula mirengake tetabuhan dalu, kados pundi rasaning para rawuh ingkang badhe ujian esuk.",neighbors,1
"Lho, sepeda motoré wés mandheg nanging swarané durung mandheg, mbok ya diistirahatke sakjané.",neighbors,1
"Kula sampun tiga dinten nemahi griya, namung swanten televisi ingkang tetep rawuh sinambi.",neighbors,1
"Maturnuwun sanget, nek dolan mboten perlu ngetokke anak, kula saged ndeleng critane saking jendela.",neighbors,1
"Kanthi swanten ingkang semarak kados punika, mugi-mugi tiyang ingkang gadhah bayi saged sare kanthi nyenyep.",neighbors,1
"Barange ilang kaya déné ilining banyu, mbalik mung kangené.",neighbors,1
"Wah, kula mboten gadhah kunci griya panjenengan, nanging kadosipun kula saged mlebet kapan kemawon.",neighbors,1
"Kula namung tiyang sakedhik, nanging kula rumangsa gadhah kulawarga ingkang ageng sanget amargi sedaya pawartos kula dipunmangertosi.",neighbors,1
"Mboten usah repot-repot nggawa tukang kebon, kebonku sampun dipunrawat déning tetangga kanthi tetep.",neighbors,1
Wong-wong padha mlaku-mlaku ning dalan pasar.,neutral,0
Dheweke lagi ngrungokake lagu saka radione.,neutral,0
Ibu lagi masak sega goreng ning dapur.,neutral,0
Bapak ndelok televisi sawise mangan sore.,neutral,0
"Kabeh wong saka suku iku mung tukang maling lan perusuh, padha ditumpes wae nganti oyot-oyote.",severe,3
Aku bakal ngobong gréja-gréjamu nganti dadi awu merga kowe wani ngina agamaku.,severe,3
"Wong-wong saka pulo liya iki maling lapangan kerjo, kudu digebugi nganti bali menyang kandange dhéwé.",severe,3
"Kabeh pendukung parté iku bajingan lan budak asing, bakal tak siksa pati-pati yen ketemu.",severe,3
"Golongan iku kaya sampah masyarakat, pancen kudu dibersihké kanthi cara kekerasan.",severe,3
"Aku sumpah bakal matèni kabeh wong sing ndhukung idé iku, siji-siji tak tumpes.",severe,3
"Wong-wong aliran sesat kaya kowe iku ora pantes urip, luwih apik mati wae.",severe,3
"Kabeh keturunan iku pengkhianat bangsa, kudu diusir lan ora olèh nduwé hak urip nèng kéné.",severe,3
Aku bakal ngarahké massa kanggo ngancurké omah-omahmu merga kowe wis ngancam uripku.,severe,3
"Wong Madura kok sok nganggo clurit, wani-waninan nang kene.",regional,2
"Wong Jawa iki pinter banget mikirke awake dhewe, wong liyo diislehke.",regional,2
Akeh wong Lampung sing tukang gelut lan goblog-goblok.,regional,2
"Wong Kalimantan kui terbelakang, urip nang hutan terus.",regional,2
"Wong Papua bodho, mung cocok kerja kasar.",regional,2
"Akeh wong Bali sing sombong, nganggo agame dadi alesan.",regional,2
Wong Menado tukang minum lan ora bisa dipercaya.,regional,2
"Wong Padang pelit banget, dagang kok ditipu-tipu.",regional,2
"Partai politik kabeh padha wae, sarang korupsi lan aji jasa.",politics,2
"Pemerintah iki goblok, ora ngerti kesusahan wong urip saben dina.",politics,2
"Mundur wae kabeh, wong sing mimpin mung tukang nyolong duwe rakyat.",politics,2
"Reformasi dikhianati, mung ganti bajingan sing mimpin.",politics,2
"Wah, klambi anyarku kok ra ono ning gantungan, mbok ya dienggo nggoleki iwak kali, Bu.",neighbors,1
"Bapak kulo mboten sare, Pak, amargi sore wingi wonten swanten ingkang sae sanget saking griya panjenengan.",neighbors,1
"Lho, jaritaku sing dipun ginakaken kondangan wingi sampun dangu, kados ta badhe dipun dadosaken kenang-kenangan.",neighbors,1
"Wes sore kok isih ana swara kethoprak, kayane arep ngabekti bengi iki, Ndok.",neighbors,1
"Kula nuwun sewu, Pak. Menawi gadhah kanca ingkang saged ndandani mesin mower, amargi punika dipun pinjem nanging mboten wangsul malih.",neighbors,1
"Aduh, bocah-bocahku padha ngerti sejarah tetanggane luwih apik tinimbang pelajarane, Bu.",neighbors,1
"Sok-sok ngomong alon-alon, Mbak, takut kedunge nganti tekan dalan, wong akeh sing kepengin ngerti.",neighbors,1
"Maturnuwun sanget dhaharanipun, Bu. Kula mboten purun njaluk malih, amargi kula mboten saguh mbalekaken wadahipun.",neighbors,1
"Wah, sepur Tugu-Solo kok rasane liwat neng ngarep omahku baen, ya, Mas?",neighbors,1
"Kula mboten nate mangertos, Pak. Kados pundi panjenengan saged mangertos rencana kula pindhah griya, dereng kula aturaken dhateng sapa kemawon.",neighbors,1
Dheweke lagi nyapu plataran omah.,neutral,0
Adhine sinau nggambar neng kamar.,neutral,0
Dheweke ngunjuk teh anget sawise mulih.,neutral,0
"Kabeh wong saka suku iku mung tukang nyolong lan perusuh, kudu dipepet ing pulo terpencil.",severe,3
"Wong-wong sing beda karo aku iku iblis, ora pantes urip neng kene.",severe,3
"Aku arep nyulik lan mateni anak-anak saka kulawarga kasebut, siji-siji.",severe,3
"Kabeh pengikut agama liya iku penghianat, persiapan perang suci wis ditekani.",severe,3
"Wong saka pulo sebelah iku babi, kudu dibantai kabeh ben ora mlebu maneh neng kene.",severe,3
Aku sumpah bakal ngrusak omah lan usaha kabeh wong sing sekuthu karo musuhku.,severe,3
"Generasi mudane golongan iku kudu dicekel lan dididik maneh, sing nolak kudu ditumpes.",severe,3
"Wong Sunda mah bisane mung ngomong halah-halah, ora ngerti urusan gedhe.",regional,2
"Wong Madura kok dikasih kerjaan, mesti nanti dikerjain asal-asalan.",regional,2
"Suku Dayak itu primitif, hidup di hutan dan masih suka berburu kepala.",regional,2
"Wong Jawa itu licik, seneng nusuk mburi kancane dhewe.",regional,2
"Akeh wong Papua sing malas, dikasih otonomi khusus malah makin turu wae.",regional,2
"Wong Kalimantan itu lambat mikire, koyo keong mlaku.",regional,2
"Suku Aceh keras kepala dan radikal, susah diajak damai.",regional,2
"Wong Bali bisane mung nari lan nyembah berhala, agama leluhur kuna.",regional,2
Akeh transmigran Jawa sing ngerampas tanah lan ngerusak budaya lokal.,regional,2
"Pemerintah cuma ngapusi, janji-janjine mung sejene angin.",politics,2
Sing dadi pejabat mung sibuk ngrayu kekuwatan lan bandha.,politics,2
"Kebijakane mung ngrusak, rakyat cilik tansah sing nandhang lara.",politics,2
"Wong-wong niku dhemen nyolong, duite rakyat digawa mati.",politics,2
"Ora ana sing resik ing kono, kabeh klebu perangkap korupsi.",politics,2
"Pemerintah iku buta lan budheg, ora ngrungokke swarane wong cilik.",politics,2
Milih-milih sing menang mung wong sing padha mbanding bathi.,politics,2
"Sistem politik iku wis busuk, kabeh didol mung kanggo kepentingan pribadi.",politics,2
"Wah, klambi anyar kok isa podo karo sing tak pinjem minggu kepungkur, Bu? Mugi-mugi sampun keselampo.",neighbors,1
"Kula mirengake musik klasik, nanging tetanggan niku langkung remen musik *drill* tembok jam setengah wengi.",neighbors,1
"Lho, kok sepatuku ra ono nang rak? Mesthi dibutuhake dening tiyang sanes nggih, ning mboten ngertos kulo ngentosi.",neighbors,1
"Boten kepanggih, Pak? Kula saestu remen mirengaken crita-crita saking njaba rumah kula.",neighbors,1
"Wes dadi ahli ukur ta, Lek? Saban bengi ngukur tebel tembok karo palu.",neighbors,1
"Barange tak kredit, rasane tak duweni. Mboten sare, niku.",neighbors,1
"Kok rasane uripku dadi sinetron, ya? Sutradarane akeh banget sing ngatur saka balik pagar.",neighbors,1
"Mboten usah mentas tebih, Bu. Sakdurunge mampir nang garasi kula, kula aturi saget langsung pinjem.",neighbors,1
"Wah, berita saka teras rumah ternyata lebih seru daripada berita televisi.",neighbors,1
Mugi-mugi besuk menika mboten wonten tetanggan ingkang keselak amargi kebak gosip.,neighbors,1
Dheweke lagi maca koran ning ruang tamu.,neutral,0
Wong-wong pada dodolan aneka jajanan pasar.,neutral,0
Dheweke ngunjuk teh panas sawise mangan.,neutral,0
Simbah lungguh ning kursi goyang ngadep kebon.,neutral,0
Wong lanang kasebut lagi ndandani payon sing bocor.,neutral,0
"Aku bakal nggebugi wong saka suku iku nek ketemu, awakmu aja nganti teka ing kene.",severe,3
"Wong pendatang iku maling panggonan lan rejekine wong asli, kudu digebug nganti padha minggat.",severe,3
"Kelompok iku kaya tikus, ngrusak negara, kudu diracuni sakabehe.",severe,3
"Aku arep numpes kabeh wong sing ndukung kelompok liya, siap-siap perang dhisik.",severe,3
"Wong-wong sing ngaku pancasila nanging ngapusi, patenae wae kabeh.",severe,3
"Kabeh keturunan iku penjajah, kudu dibalekake menyang negarane dhewe, ora oleh urip mulyo kene.",severe,3
"Aku bakal ngobong omah-omah wong golongan iku, aja nganti ana sing isih urip.",severe,3
"Wong sing ngelawan pemimpinku iku setan, kudu disiksa nganti mati lan dikubur ing kuburan celeng.",severe,3
"Akeh wong Batak kan keras kepalane, karo sengit marang wong liya.",regional,2
"Wong Madura iku kasar lan tukang bacok, siap gelut terus.",regional,2
"Wong Papua kok goblok, mung cocok kanggo dijadikan babu.",regional,2
Akeh wong Kalimantan iku terbelakang lan ketinggalan jaman.,regional,2
"Wong Bali mung pinter ngibulin turis, agamane beda karo kita.",regional,2
"Akeh transmigran Jawa iku perampas tanah, ngrebut hak wong asli.",regional,2
"Wong Menado mung pamer, padahal uripe mung ngutang.",regional,2
"Wong Aceh serakah, maune minta otonomi terus pengen pisah.",regional,2
"Kebijakane mung nguntungke kroni, rakyat cilik tansah dicekik.",politics,2
"Pemerintah iku goblok, ora ngerti kesusahe wong cilik.",politics,2
"Milih-milih sing penting, wae akhiré wong bodo sing mimpin.",politics,2
"Janji-janjine mung pepesan kosong, rakyat dipecat.",politics,2
"Ora usah percaya karo omongane politikus, kabeh tukang nipu.",politics,2
"Kabeh partai padha wae, prinsipé mung siji: nyolong duwit rakyat.",politics,2
"Reformasi dikhianati, maling saiki dadi penguasa.",politics,2
"Pemerintah iku bejat, kabeh kebijakane mung ngrusak negara.",politics,2
"Wah, tetangga kita lagi latihan karawitan ya, suarane koyo pasar kliwon neng ngarep.",neighbors,1
"Barangku sing dipinjem kok rasane dadi barang warisan, mas.",neighbors,1
"Wes dadi alarm alami, jam setengah lima wes ramai koyo pasar pagi.",neighbors,1
"Mboten nate bosen ndherek uripipun tiyang sanes, kados sinetron ingkang boten-boten rampung.",neighbors,1
"Pinjemanmu kui pancen disimpen neng museum to, kok angel dibalekke.",neighbors,1
"Sampeyan punika kados kepala lingkungan ingkang mboten resmi, saget ngawasi kula saking jendela.",neighbors,1
"Wes koyo tukang ngamen sing langganan neng teras, nyetel lagu kapan bae.",neighbors,1
Barang-barange kui koyone luwih seneng neng omahku tinimbang bali neng kene.,neighbors,1
"Kula mboten ngertos menawi tetangga kula gadhah saham ing griya kula, amargi saget mlebet kapan bae.",neighbors,1
Adhine nglangi ning kolam renang.,neutral,0
Wong-wong padha obrolan ning warung kopi.,neutral,0
Aku ndelok televisi sawise mangan sore.,neutral,0
Dheweke arep menyang toko kanggo tuku gula.,neutral,0
"Aja cedhak karo wong sing beda agamane, bakal ngrusak imanmu lan digawa neraka.",severe,3
"Wong-wong sing ndhukung pemimpin saka suku liya iku pengkhianat bangsa, patut dihukum mati.",severe,3
"Kabeh kaum sing beda karo kita iku sampah masyarakat, kudu dibakar urip-urip.",severe,3
"Aku sumpah, yen golonganku menang, bakal tak gebugi mati kabeh wong sing mbelani musuh.",severe,3
"Wong sing nganggo basa liya ing tanah iki kudu dicekek nganti mati, aja nganti nular.",severe,3
"Kabeh pengikut aliran sesat kudu dibantai, supaya negara dadi tentrem lan suci.",severe,3
"Wong saka partai iku setan, kudu digantung ing alun-alun supaya pada kapok.",severe,3
"Aja cedhak karo wong Papua, pancen primitive lan mbeling.",regional,2
"Wong Kalimantan iku kafir, uripé isuk-isuk mabuk.",regional,2
"Suku Jawa iku penjajah, tukang nindhes wong liya.",regional,2
"Wong Bali iku penyembah berhala, agamaé ora bener.",regional,2
"Wong NTT iku mung pinter kerja kasar, otaké kosong.",regional,2
"Suku Aceh iku keras lan radikal, kaya teroris.",regional,2
"Partai politik kabeh padha kemaki, ngoyak proyek doang.",politics,2
Sing dadi pejabat mung tukang ngemplok dana bansos.,politics,2
"Pemerintah iku edan, rega mbarang dadi tambah nglokro.",politics,2
"Mereka iku penipu, janjine ora tau ditepati.",politics,2
"Ora usah milih sing anyar, merga kabeh padha bejat.",politics,2
"Korupsi gede-gedean, negara bakal pejah di tangan wong kaya ngono.",politics,2
"Wah, tetangga kuwi kaya lagi latihan karawitan ning tengah wengi, nek ora mangertine aku arep tes CPNS besuk.",neighbors,1
"Barang sing dipun ginakaken sampun kados teles, mboten wonten ingkang kondur.",neighbors,1
"Kula mboten gadhah televisi, nanging crita sinetron saking sampingan saget dipun pirsa kanthi jelas.",neighbors,1
"Wes dino iki aku lagi ngrasakke hawa laut, soale banyu adus saka rumah sebelah tansah mampir ning pekaranganku.",neighbors,1
"Kok rasane uripku iki lagi di-direkturke wong liya, ya?",neighbors,1
"Klambi anyarku sing dipun silih, saiki wis dadi koleksi museum keluarga sebelah.",neighbors,1
"Aku kira lagi ana helikopter landing, ternyata cuma tetangga lagi ngebor tembok jam setengah siji bengi.",neighbors,1
"Kula mboten gadhah kabar, nanging kula sampun sumerep rencana kula pindah omah saking tetangga.",neighbors,1
"Wah, sepatuku sing dipinjem kok rasane wis nyaman banget ning kaki liya, nganti lali bali.",neighbors,1
"Bisinge kaya lagi ngreka kereta api, nanging sepurine mboten nate rawuh.",neighbors,1
"Aku bakal nggebugi kabeh wong sing beda agama karo aku, awakmu bakal dadi peringatan.",severe,3
"Kabeh pendatang saka pulo liya iku maling lan perusak, padha bali menyang asale!",severe,3
